emp_id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary
emp_6496,0.6,0.71,3,195,2,0,0,0,sales,low
emp_756,0.37,0.48,2,160,3,0,1,0,product_mng,low
emp_8219,0.19,0.85,6,210,4,0,0,0,support,medium
emp_14073,0.5,0.91,3,240,3,0,0,0,sales,low
emp_5138,0.64,0.97,2,226,3,1,0,0,sales,medium
emp_10204,0.56,0.92,3,232,2,0,0,0,support,medium
emp_801,0.91,0.97,4,251,6,0,1,0,technical,low
emp_11321,0.57,0.82,4,269,2,0,0,0,technical,medium
emp_2087,0.12,0.87,4,244,5,0,0,0,sales,low
emp_5502,0.5,0.74,4,246,3,0,0,0,management,medium
emp_6201,0.17,0.51,5,221,3,0,0,0,sales,low
emp_9549,0.61,0.37,4,165,6,0,0,0,marketing,medium
emp_70,0.43,0.5,2,135,3,0,1,0,product_mng,medium
emp_5368,0.92,0.58,3,261,3,1,0,0,sales,medium
emp_9636,0.58,0.75,4,244,4,0,0,0,sales,low
emp_13041,0.53,0.51,3,274,2,1,0,0,product_mng,medium
emp_13323,0.94,0.73,4,204,2,0,0,0,sales,low
emp_5683,0.89,0.59,4,230,3,0,0,0,hr,medium
emp_9031,0.94,0.69,3,269,3,0,0,0,sales,low
emp_11188,0.49,0.91,4,134,4,0,0,0,accounting,low
emp_10149,0.17,0.51,6,213,3,0,0,0,RandD,medium
emp_5171,0.2,0.72,5,123,2,1,0,0,technical,low
emp_1681,0.09,0.96,7,274,5,0,1,0,marketing,low
emp_10651,0.59,0.69,3,162,3,0,0,0,technical,low
emp_378,0.44,0.56,2,158,3,0,1,0,accounting,medium
emp_1470,0.4,0.65,2,296,5,0,1,0,sales,medium
emp_9714,0.89,0.93,3,168,2,0,0,0,sales,high
emp_5962,0.66,0.73,2,135,6,0,0,0,marketing,medium
emp_2604,0.99,0.78,4,140,3,0,0,0,sales,medium
emp_4182,0.19,0.93,3,110,4,0,0,0,technical,medium
emp_11420,0.64,0.66,5,157,2,0,0,0,product_mng,low
emp_7869,0.33,0.72,2,173,2,0,0,0,marketing,low
emp_8827,0.59,0.67,2,168,3,0,0,0,support,low
emp_11621,0.63,0.65,3,190,10,0,0,0,sales,medium
emp_14194,0.73,0.67,2,139,8,0,0,0,sales,medium
emp_4506,0.77,0.79,3,157,3,0,0,1,sales,medium
emp_11534,0.6,0.91,5,211,3,0,0,0,sales,low
emp_7049,0.24,0.7,5,194,3,0,0,0,sales,low
emp_4231,0.77,0.79,3,200,4,0,0,0,hr,medium
emp_9024,0.91,0.38,5,279,5,0,0,0,sales,low
emp_13603,0.37,0.63,4,167,3,0,0,0,IT,low
emp_3092,0.49,0.58,3,136,4,1,0,0,technical,low
emp_2727,0.16,0.71,6,227,5,0,0,0,support,medium
emp_478,0.09,0.79,6,275,4,0,1,0,sales,low
emp_1330,0.1,0.81,6,252,4,0,1,0,hr,low
emp_2284,0.84,0.79,4,259,3,0,0,0,RandD,medium
emp_3733,0.29,0.43,3,162,4,0,0,0,IT,medium
emp_14471,0.11,0.84,6,287,4,0,1,0,accounting,medium
emp_9676,0.54,0.74,4,160,6,0,0,0,technical,low
emp_5874,0.8,0.81,4,194,3,1,0,0,RandD,low
emp_5558,0.77,0.52,3,210,3,1,0,0,IT,high
emp_752,0.46,0.45,2,138,3,0,1,1,IT,low
emp_14117,0.21,0.85,6,285,7,0,0,0,sales,medium
emp_2301,0.51,0.41,6,106,5,0,0,0,sales,medium
emp_12617,0.39,0.49,2,144,3,0,1,0,marketing,medium
emp_874,0.78,1,5,220,5,0,1,0,technical,low
emp_6621,0.17,0.93,6,192,4,0,0,0,technical,low
emp_8448,0.49,0.49,4,256,3,1,0,0,support,low
emp_5128,0.77,0.84,3,188,4,0,0,0,sales,medium
emp_9810,0.57,0.46,3,167,4,0,0,0,technical,medium
emp_13359,0.57,0.59,4,250,2,0,0,0,support,low
emp_4565,0.52,0.47,3,108,5,0,0,0,management,medium
emp_1546,0.1,0.78,6,310,4,0,1,0,sales,medium
emp_740,0.11,0.85,7,275,4,0,1,0,support,medium
emp_14371,0.45,0.45,2,132,3,0,1,0,marketing,low
emp_2684,0.68,0.85,2,180,6,0,0,0,sales,medium
emp_11475,0.77,0.65,3,156,4,0,0,0,product_mng,medium
emp_12214,0.45,0.46,2,153,3,0,1,0,management,low
emp_11056,0.45,0.48,3,145,2,0,0,0,support,medium
emp_5122,0.9,0.67,4,233,3,0,0,1,sales,medium
emp_6985,0.87,0.94,3,217,3,0,0,0,technical,medium
emp_6796,0.58,0.77,3,180,2,0,0,0,accounting,high
emp_9966,0.57,0.7,3,248,2,0,0,0,technical,medium
emp_7609,0.3,0.85,2,203,3,0,0,0,support,medium
emp_3519,0.15,0.76,5,277,4,0,0,0,marketing,low
emp_14755,0.89,0.92,5,237,5,0,1,0,sales,medium
emp_2355,0.79,0.74,5,172,2,0,0,0,product_mng,low
emp_12656,0.77,1,4,232,5,0,1,0,technical,medium
emp_13989,0.34,0.72,3,118,4,0,0,0,IT,low
emp_774,0.42,0.54,2,159,3,0,1,0,sales,medium
emp_9382,0.55,0.92,3,151,3,0,0,0,RandD,medium
emp_13522,0.77,0.74,5,243,2,0,0,0,technical,low
emp_5201,0.77,0.52,4,216,3,0,0,0,sales,medium
emp_13685,0.28,0.59,6,281,3,0,0,0,product_mng,medium
emp_642,0.74,0.97,4,228,5,0,1,0,hr,low
emp_10079,0.8,0.77,4,224,2,0,0,0,accounting,medium
emp_8914,0.2,0.5,6,282,6,1,0,0,technical,low
emp_8727,0.84,0.73,5,245,3,0,0,0,sales,medium
emp_3204,0.48,0.95,3,184,2,0,0,0,RandD,high
emp_7289,0.71,0.43,2,100,6,0,0,0,technical,medium
emp_4310,0.89,0.71,5,182,2,1,0,0,hr,medium
emp_5205,0.51,0.49,4,182,2,0,0,0,sales,medium
emp_6250,0.6,0.78,6,211,4,1,0,0,product_mng,medium
emp_866,0.82,0.85,5,218,5,0,1,0,sales,low
emp_5517,0.49,0.74,4,104,4,0,0,0,sales,medium
emp_9617,0.81,0.65,3,195,2,0,0,0,IT,medium
emp_14351,0.73,0.87,5,257,5,0,1,0,IT,low
emp_14797,0.4,0.51,2,139,3,0,1,0,support,low
emp_6924,0.67,0.73,4,251,3,0,0,0,support,high
emp_14831,0.43,0.51,2,141,3,0,1,0,sales,low
emp_10364,0.81,0.53,3,148,3,0,0,0,technical,low
emp_9415,0.64,0.62,4,145,3,1,0,0,sales,low
emp_10081,0.54,0.42,6,218,3,0,0,0,technical,medium
emp_963,0.41,0.45,2,150,3,0,1,0,support,medium
emp_10921,0.79,0.59,4,187,2,0,0,0,management,low
emp_11099,0.69,0.83,4,252,3,0,0,0,management,medium
emp_10096,0.77,0.73,3,224,2,1,0,0,sales,low
emp_14574,0.41,0.54,2,145,3,0,1,0,support,low
emp_10477,0.92,0.6,3,198,2,0,0,0,sales,medium
emp_13139,0.49,0.52,3,156,2,0,0,0,sales,low
emp_3310,0.41,0.87,6,262,6,0,0,0,sales,high
emp_2167,0.75,0.7,3,129,3,0,0,0,accounting,medium
emp_364,0.72,0.96,5,267,5,0,1,0,technical,low
emp_14710,0.44,0.48,2,143,3,0,1,0,technical,medium
emp_3724,0.48,0.73,5,152,6,0,0,0,IT,medium
emp_2826,0.64,0.73,3,142,3,0,0,0,marketing,low
emp_5134,0.71,0.76,3,175,2,0,0,0,sales,medium
emp_7671,0.67,0.56,4,241,3,0,0,0,technical,low
emp_3598,0.62,0.42,2,124,2,0,0,0,sales,low
emp_4727,0.52,0.54,4,212,3,0,0,0,IT,low
emp_547,0.37,0.47,2,149,3,0,1,0,sales,low
emp_2941,0.54,0.98,3,197,3,0,0,0,technical,low
emp_472,0.44,0.53,2,149,3,0,1,0,sales,low
emp_1642,0.41,0.56,2,154,3,0,1,0,technical,low
emp_12094,0.46,0.55,2,129,3,0,1,0,sales,low
emp_3339,0.56,0.95,3,241,3,0,0,0,support,medium
emp_8216,0.49,0.52,4,251,2,0,0,0,support,low
emp_1173,0.45,0.49,2,144,3,0,1,0,accounting,low
emp_6984,0.79,0.74,3,238,2,0,0,0,technical,medium
emp_12544,0.89,0.92,5,237,5,0,1,0,sales,medium
emp_5274,0.13,0.63,6,219,6,0,0,0,marketing,low
emp_6673,0.48,0.52,3,280,2,0,0,0,hr,medium
emp_6086,0.22,0.96,3,213,3,0,0,0,support,high
emp_10598,0.79,0.44,2,236,3,0,0,0,IT,medium
emp_8012,0.66,0.93,4,187,2,0,0,0,RandD,low
emp_12884,0.87,0.97,4,243,3,0,0,0,IT,high
emp_9163,0.52,0.59,3,164,3,0,0,0,technical,medium
emp_3365,0.15,0.84,4,275,5,0,0,0,marketing,low
emp_8162,0.5,0.46,3,165,3,0,0,0,RandD,low
emp_14986,0.91,0.99,5,254,5,0,1,0,technical,medium
emp_6725,0.33,0.85,2,127,3,0,0,0,marketing,medium
emp_12827,0.54,0.93,4,184,2,1,0,0,marketing,medium
emp_1411,0.9,0.98,5,271,5,0,1,0,technical,low
emp_12936,0.82,0.62,3,152,6,0,0,0,technical,low
emp_9579,0.55,0.95,4,249,4,0,0,0,technical,medium
emp_6667,0.88,0.57,4,185,2,0,0,0,sales,low
emp_10520,0.65,0.74,4,228,2,1,0,0,IT,medium
emp_11130,0.8,0.9,4,211,8,0,0,0,accounting,medium
emp_2695,0.98,0.53,4,192,2,1,0,0,sales,low
emp_816,0.8,0.97,4,218,5,1,1,0,support,medium
emp_6501,0.4,0.87,5,250,4,0,0,0,sales,low
emp_6763,0.85,0.8,4,158,3,0,0,0,support,medium
emp_10763,0.84,0.93,3,159,3,0,0,0,sales,low
emp_7323,0.82,0.73,3,183,3,0,0,0,IT,low
emp_2132,0.82,0.93,4,185,2,0,0,0,RandD,medium
emp_1798,0.44,0.46,2,138,3,0,1,0,technical,low
emp_10625,0.51,0.87,2,130,4,0,0,0,sales,medium
emp_7728,0.61,0.47,2,149,3,0,0,0,sales,medium
emp_4576,0.71,0.74,3,202,2,0,0,0,RandD,medium
emp_5191,0.21,0.74,5,141,4,0,0,0,accounting,high
emp_3123,0.84,0.68,3,231,3,0,0,0,product_mng,low
emp_7541,0.5,0.98,5,177,4,0,0,0,management,medium
emp_5854,0.59,0.99,3,185,2,0,0,0,support,medium
emp_5366,0.8,0.52,3,253,2,1,0,0,sales,low
emp_13399,0.49,0.91,4,134,4,0,0,0,accounting,low
emp_4276,0.88,0.58,5,266,3,1,0,0,marketing,medium
emp_13891,0.66,0.87,3,223,7,0,0,0,sales,high
emp_3090,0.59,0.56,4,221,3,1,0,0,technical,low
emp_11958,0.57,0.64,4,226,7,0,0,0,sales,low
emp_12710,0.42,0.48,2,140,3,0,1,0,sales,low
emp_14975,0.36,0.54,2,153,3,0,1,0,accounting,medium
emp_9609,0.56,0.99,4,270,2,0,0,0,product_mng,low
emp_5254,0.95,0.78,2,148,2,0,0,0,IT,low
emp_238,0.43,0.45,2,135,3,0,1,0,marketing,low
emp_1533,0.75,0.98,4,245,5,0,1,0,management,low
emp_14137,0.42,0.69,3,126,2,0,0,0,sales,low
emp_8402,0.63,0.52,3,183,2,0,0,0,technical,low
emp_3411,0.21,0.66,4,165,5,0,0,0,support,low
emp_2832,0.49,0.96,3,140,3,0,0,0,marketing,medium
emp_13672,0.59,0.84,4,251,4,1,0,1,management,low
emp_7780,0.71,0.96,3,201,3,0,0,0,RandD,low
emp_1536,0.39,0.52,2,148,3,1,1,0,marketing,low
emp_13764,0.52,0.83,5,145,3,0,0,0,sales,medium
emp_3880,0.88,0.87,5,257,3,0,0,0,IT,medium
emp_7436,0.23,0.46,4,274,5,1,0,0,hr,medium
emp_5303,0.92,0.78,3,218,3,0,0,0,technical,low
emp_12695,0.78,0.71,3,249,5,0,1,0,marketing,medium
emp_12488,0.19,1,4,192,4,0,1,0,accounting,low
emp_12432,0.41,0.57,2,160,3,0,1,0,support,low
emp_1300,0.89,0.89,5,262,5,0,1,0,accounting,low
emp_6740,0.74,0.77,4,206,3,0,0,0,sales,low
emp_6274,0.63,0.82,3,269,3,0,0,0,sales,low
emp_5500,0.84,0.49,5,189,2,0,0,0,support,medium
emp_11692,0.22,0.62,3,180,3,0,0,0,support,low
emp_12309,0.41,0.48,2,145,3,0,1,0,accounting,medium
emp_14477,0.84,0.93,4,251,5,0,1,0,technical,medium
emp_6935,0.8,0.71,4,200,2,0,0,0,IT,low
emp_8181,0.7,0.67,5,136,3,0,0,0,sales,medium
emp_14074,0.92,1,4,261,4,0,0,0,sales,medium
emp_12002,0.8,0.86,5,262,6,0,1,0,sales,medium
emp_1481,0.09,0.93,6,271,4,0,1,0,accounting,medium
emp_2794,0.96,0.42,6,101,4,0,0,0,technical,medium
emp_1602,0.68,0.62,5,198,5,1,1,0,RandD,low
emp_14674,0.8,0.53,3,255,5,0,1,0,technical,high
emp_5092,0.58,0.5,4,225,3,0,0,0,support,high
emp_7984,0.68,0.92,4,209,6,0,0,0,support,low
emp_7068,0.91,0.7,4,134,2,0,0,0,technical,medium
emp_6805,0.77,0.42,4,98,2,0,0,0,sales,low
emp_2330,0.66,0.77,2,171,2,0,0,0,technical,medium
emp_11060,0.68,0.97,3,174,2,0,0,0,support,low
emp_8337,0.52,0.39,6,246,4,0,0,0,sales,medium
emp_9247,0.27,0.55,5,121,3,1,0,0,sales,low
emp_10781,0.87,0.94,4,189,3,0,0,1,sales,medium
emp_3662,0.78,0.79,5,233,3,1,0,0,RandD,high
emp_11941,0.53,0.74,3,172,10,0,0,1,management,high
emp_14791,0.39,0.55,2,159,3,0,1,0,technical,high
emp_556,0.1,0.9,7,281,4,0,1,0,sales,low
emp_4826,0.95,0.53,4,162,3,0,0,0,sales,medium
emp_1164,0.78,0.99,5,241,5,0,1,0,sales,medium
emp_5681,0.91,0.74,3,139,5,1,0,0,hr,medium
emp_14113,0.24,0.88,5,199,5,1,0,0,sales,medium
emp_4716,0.63,0.57,5,160,2,0,0,0,technical,low
emp_398,0.09,0.79,6,293,5,0,1,0,sales,low
emp_11631,0.68,0.67,4,162,10,0,0,0,management,high
emp_2507,0.17,0.76,4,171,5,0,0,0,product_mng,low
emp_13202,0.78,0.55,3,143,3,0,0,0,RandD,low
emp_3837,0.58,0.63,4,271,3,0,0,0,sales,low
emp_9860,0.72,0.67,3,243,3,0,0,0,sales,low
emp_9193,0.4,0.42,3,146,2,1,0,0,hr,medium
emp_3011,0.62,0.89,3,153,3,1,0,0,hr,low
emp_12527,0.41,0.45,2,144,3,1,1,0,product_mng,low
emp_724,0.38,0.54,2,135,3,0,1,0,technical,medium
emp_301,0.45,0.55,2,151,3,0,1,0,IT,medium
emp_12590,0.39,0.54,2,155,3,0,1,0,support,low
emp_13009,0.73,0.86,3,200,4,0,0,0,technical,medium
emp_7329,0.23,0.96,4,242,6,0,0,0,marketing,medium
emp_4295,0.52,0.85,3,250,4,0,0,0,sales,low
emp_14834,0.1,0.55,2,247,4,0,1,0,sales,medium
emp_4186,0.95,0.72,3,168,5,0,0,0,IT,medium
emp_13488,0.81,0.62,3,240,6,0,0,1,sales,low
emp_6955,0.59,0.55,4,138,2,0,0,0,marketing,high
emp_8269,0.73,0.74,4,214,3,0,0,0,sales,high
emp_14750,0.87,1,5,261,5,1,1,0,technical,medium
emp_3143,0.81,0.8,4,229,2,0,0,0,sales,medium
emp_9939,0.95,0.94,3,174,3,0,0,0,sales,medium
emp_13479,0.7,0.62,3,110,3,0,0,0,product_mng,low
emp_14293,0.38,0.49,2,151,3,0,1,0,technical,low
emp_3206,0.23,0.52,5,236,4,0,0,0,RandD,low
emp_4956,0.93,0.66,4,228,3,0,0,0,RandD,low
emp_4583,0.91,0.51,2,211,2,0,0,0,accounting,medium
emp_14369,0.11,0.92,6,305,4,0,1,0,technical,low
emp_7368,0.79,0.78,2,228,2,0,0,0,technical,medium
emp_14356,0.84,0.99,4,267,5,0,1,0,product_mng,low
emp_10990,0.17,0.55,6,240,6,0,0,0,RandD,low
emp_14691,0.11,0.96,7,277,5,0,1,0,sales,low
emp_13045,0.96,0.81,3,247,3,0,0,0,RandD,low
emp_7434,0.2,0.8,6,251,5,0,0,0,accounting,medium
emp_7705,0.94,0.58,5,215,2,0,0,0,RandD,low
emp_12279,0.09,0.78,6,254,4,0,1,0,support,low
emp_1153,0.39,0.55,2,152,3,1,1,0,sales,medium
emp_14423,0.39,0.5,4,294,3,0,1,0,technical,low
emp_6966,0.61,0.58,6,146,3,0,0,0,sales,low
emp_1213,0.75,0.83,5,262,5,0,1,0,product_mng,low
emp_4504,0.95,0.96,5,175,3,1,0,1,RandD,medium
emp_7056,0.49,0.83,3,168,4,1,0,0,hr,low
emp_8141,0.89,0.85,4,201,2,1,0,0,support,low
emp_12297,0.39,0.55,2,156,3,0,1,0,product_mng,medium
emp_14882,0.43,0.56,2,129,3,0,1,0,sales,low
emp_5895,0.6,0.95,4,164,4,0,0,0,sales,medium
emp_13787,0.49,0.68,3,192,7,0,0,0,management,high
emp_12699,0.43,0.48,2,135,3,0,1,0,sales,medium
emp_10754,0.6,0.86,6,247,6,0,0,0,product_mng,medium
emp_5428,0.68,0.71,5,135,4,1,0,0,marketing,medium
emp_9444,0.57,0.83,5,189,3,0,0,0,support,low
emp_10934,0.58,0.97,3,274,4,1,0,1,sales,medium
emp_666,0.75,0.85,5,267,5,0,1,0,support,low
emp_13533,0.78,0.68,2,159,3,1,0,0,support,medium
emp_7217,0.72,0.62,4,252,2,1,0,0,technical,medium
emp_5995,0.8,0.99,4,255,5,1,0,0,technical,low
emp_643,0.73,0.97,5,235,5,0,1,0,hr,low
emp_13874,0.7,0.7,3,162,8,0,0,0,RandD,high
emp_3768,0.92,0.85,3,155,2,0,0,0,accounting,medium
emp_4273,0.54,0.81,5,261,6,0,0,0,RandD,medium
emp_12784,0.66,0.66,3,225,3,0,0,0,technical,low
emp_14507,0.38,0.51,2,146,3,0,1,0,IT,medium
emp_6124,0.86,0.92,3,260,2,0,0,0,sales,low
emp_8331,0.51,0.54,4,166,4,1,0,0,sales,low
emp_787,0.78,0.93,5,225,5,0,1,0,sales,low
emp_2858,0.35,0.8,3,137,5,0,0,0,hr,low
emp_6113,0.14,0.95,4,144,5,0,0,0,marketing,low
emp_10612,0.52,0.97,4,170,3,0,0,0,support,medium
emp_3203,0.12,0.61,6,172,6,0,0,0,RandD,high
emp_9437,0.69,0.56,5,271,3,0,0,0,support,low
emp_13979,0.91,0.65,5,214,3,1,0,0,marketing,low
emp_13517,0.97,0.62,6,118,2,0,0,0,accounting,low
emp_7601,0.73,0.99,4,152,4,0,0,0,technical,medium
emp_4188,0.24,0.74,5,282,3,0,0,0,IT,medium
emp_7854,0.86,0.64,4,147,2,1,0,0,product_mng,high
emp_13256,0.93,0.99,3,169,3,0,0,0,technical,low
emp_12759,0.39,0.54,2,127,3,0,1,0,sales,low
emp_4825,0.62,0.54,3,142,2,0,0,0,sales,medium
emp_10158,0.22,0.61,4,150,6,0,0,0,management,medium
emp_6068,0.66,0.61,3,156,3,1,0,0,technical,medium
emp_2906,0.69,0.9,2,155,2,0,0,0,technical,low
emp_4627,0.49,0.79,4,158,3,0,0,0,support,high
emp_9635,0.93,0.69,3,213,4,0,0,0,sales,low
emp_997,0.38,0.54,2,157,3,0,1,0,marketing,medium
emp_7132,0.78,0.65,3,154,2,0,0,0,hr,low
emp_13350,0.75,0.93,3,247,2,0,0,0,technical,high
emp_14513,0.12,1,3,278,4,0,1,0,RandD,medium
emp_7247,0.71,0.63,3,249,3,0,0,0,IT,low
emp_10702,0.22,0.61,3,148,5,0,0,0,sales,medium
emp_6409,0.6,0.6,4,201,3,0,0,0,RandD,high
emp_7788,0.54,0.97,4,258,3,0,0,0,support,low
emp_6251,0.49,0.94,5,136,3,0,0,0,product_mng,medium
emp_9751,0.75,0.98,4,198,3,0,0,0,support,low
emp_8056,0.5,0.54,4,175,2,0,0,0,technical,low
emp_14296,0.11,0.77,6,291,4,0,1,0,marketing,low
emp_5524,0.62,0.43,2,106,2,0,0,1,sales,high
emp_10300,0.76,0.98,4,258,3,0,0,0,RandD,low
emp_7506,0.56,0.77,5,279,4,0,0,0,sales,low
emp_6276,0.64,0.5,3,261,2,0,0,0,sales,low
emp_12225,0.4,0.56,2,149,3,0,1,0,accounting,low
emp_157,0.83,1,5,240,5,0,1,0,support,low
emp_9887,0.68,0.5,4,166,4,1,0,0,technical,medium
emp_3086,0.63,0.76,4,245,3,0,0,0,hr,low
emp_10425,0.75,0.62,5,144,3,0,0,0,technical,low
emp_1553,0.17,0.55,6,250,5,0,1,0,sales,medium
emp_8774,0.97,0.69,4,134,3,0,0,0,RandD,high
emp_9719,0.96,0.9,3,175,3,1,0,0,sales,low
emp_496,0.82,0.99,4,263,6,0,1,0,technical,medium
emp_2322,1,0.65,4,202,4,1,0,0,hr,low
emp_913,0.8,0.95,4,274,5,0,1,0,sales,low
emp_9044,0.99,0.54,3,188,3,0,0,0,technical,medium
emp_152,0.45,0.56,2,154,3,0,1,0,marketing,low
emp_11897,0.72,0.99,3,143,4,0,0,0,sales,low
emp_10461,1,0.89,3,230,3,1,0,0,technical,low
emp_10243,0.51,0.51,2,271,3,0,0,0,sales,medium
emp_1739,0.86,0.88,5,268,5,0,1,0,technical,medium
emp_3002,0.66,0.75,5,227,3,1,0,0,sales,medium
emp_11463,0.81,0.61,2,176,5,0,0,1,marketing,low
emp_6962,0.65,0.53,4,160,3,0,0,0,sales,low
emp_13523,0.24,0.63,4,203,5,0,0,0,technical,low
emp_2884,0.57,0.6,3,202,3,0,0,0,technical,medium
emp_3721,0.98,0.93,5,203,2,0,0,0,technical,medium
emp_7128,0.13,0.53,6,173,4,0,0,0,sales,low
emp_889,0.11,0.83,6,295,4,0,1,0,support,medium
emp_5472,0.86,0.92,3,180,2,0,0,0,support,medium
emp_3202,0.67,0.55,3,217,2,0,0,0,RandD,high
emp_9976,0.84,0.61,5,202,3,0,0,0,support,high
emp_4824,0.77,0.74,5,263,2,0,0,0,sales,medium
emp_4705,0.56,0.76,3,134,2,0,0,0,support,high
emp_344,0.41,0.56,2,143,3,0,1,0,technical,medium
emp_4137,0.19,0.83,3,225,4,0,0,0,sales,low
emp_13583,0.94,0.59,3,151,2,0,0,0,sales,low
emp_3189,0.95,0.86,5,143,3,0,0,0,technical,medium
emp_4523,0.9,0.56,3,220,3,0,0,0,sales,low
emp_2224,0.53,0.72,2,172,5,0,0,0,sales,low
emp_2122,0.75,0.85,4,234,3,0,0,0,IT,low
emp_6859,0.94,0.71,3,175,3,0,0,0,IT,low
emp_10385,0.56,0.81,4,216,2,0,0,0,technical,low
emp_9669,0.24,0.76,6,213,4,0,0,0,support,medium
emp_10101,0.2,0.69,2,160,4,0,0,0,sales,low
emp_10620,0.19,0.72,4,102,3,0,0,0,sales,medium
emp_7367,0.61,0.59,4,247,2,0,0,0,technical,medium
emp_12206,0.38,0.5,2,153,3,0,1,0,support,low
emp_4735,0.97,0.61,4,167,3,0,0,1,accounting,high
emp_1466,0.45,0.47,2,146,3,0,1,0,sales,medium
emp_4594,0.8,0.58,4,238,2,0,0,0,sales,high
emp_3566,0.63,0.86,3,269,4,0,0,0,support,low
emp_5841,0.15,0.91,5,267,4,0,0,0,technical,low
emp_284,0.1,0.93,6,289,4,1,1,0,support,low
emp_13909,0.7,0.58,5,168,3,0,0,0,management,low
emp_6176,0.98,0.92,5,221,3,1,0,0,product_mng,medium
emp_10290,0.9,0.55,3,195,3,0,0,0,IT,medium
emp_4152,0.58,0.86,3,151,2,0,0,0,accounting,medium
emp_14501,0.36,0.48,2,137,3,0,1,0,technical,low
emp_8998,0.5,0.72,3,182,2,1,0,0,product_mng,medium
emp_7377,0.24,0.38,6,109,2,0,0,0,support,medium
emp_8542,0.5,0.84,3,259,2,0,0,0,product_mng,high
emp_14787,0.39,0.49,2,129,3,0,1,0,technical,medium
emp_8764,0.99,0.62,4,256,2,0,0,0,IT,medium
emp_3162,1,0.59,4,174,3,0,0,0,hr,low
emp_2631,0.81,0.99,3,239,2,1,0,0,technical,low
emp_11850,0.2,0.7,4,225,5,0,0,0,support,low
emp_13128,0.79,0.79,4,231,2,0,0,0,sales,low
emp_13426,0.5,1,5,264,8,0,0,1,accounting,high
emp_1204,0.42,0.97,6,259,4,0,1,0,management,high
emp_13678,0.68,0.4,3,213,5,1,0,1,sales,low
emp_10165,0.52,0.8,3,156,3,0,0,0,sales,medium
emp_617,0.39,0.49,2,144,3,0,1,0,marketing,medium
emp_3115,0.3,0.64,2,137,3,0,0,0,management,high
emp_12125,0.46,0.49,2,138,3,0,1,0,support,low
emp_7482,0.44,0.58,2,157,2,0,0,0,sales,low
emp_9330,0.71,0.5,3,201,2,0,0,0,sales,low
emp_2729,0.55,0.49,3,152,2,0,0,0,technical,medium
emp_13293,0.94,0.49,4,176,8,0,0,0,management,medium
emp_12342,0.37,0.47,2,141,3,0,1,0,technical,medium
emp_9895,0.57,0.48,5,221,3,0,0,0,support,medium
emp_1358,0.45,0.5,2,157,3,0,1,0,management,medium
emp_9567,0.93,0.59,5,158,3,0,0,0,sales,low
emp_7799,0.96,0.89,2,239,6,1,0,0,sales,medium
emp_13548,0.85,0.67,3,176,2,0,0,0,IT,medium
emp_13412,0.69,0.72,4,210,2,1,0,0,sales,high
emp_1591,0.43,0.48,2,147,3,0,1,0,IT,medium
emp_14580,0.82,0.86,5,243,5,0,1,0,IT,low
emp_3141,0.66,0.76,3,139,5,0,0,0,sales,low
emp_5339,0.73,0.86,4,138,2,0,0,0,RandD,low
emp_548,0.37,0.5,2,141,3,0,1,0,sales,low
emp_7119,0.85,0.67,3,267,2,1,0,0,sales,low
emp_11591,0.82,0.65,5,178,7,1,0,0,sales,medium
emp_13883,0.71,0.93,5,140,8,0,0,0,marketing,medium
emp_27,0.82,0.87,4,239,5,0,1,0,sales,low
emp_1068,0.45,0.57,2,136,3,0,1,0,sales,low
emp_3919,0.38,0.5,2,187,2,1,0,0,sales,medium
emp_6605,0.19,0.85,6,116,3,0,0,0,technical,low
emp_5530,0.86,0.77,3,152,3,0,0,1,hr,low
emp_6679,0.68,0.49,3,230,3,0,0,0,technical,medium
emp_5399,0.54,1,3,169,2,0,0,0,support,medium
emp_8642,0.54,0.65,5,206,4,1,0,0,sales,low
emp_8082,0.77,0.52,4,241,3,0,0,0,product_mng,medium
emp_10312,0.61,0.62,4,233,3,0,0,0,marketing,medium
emp_14215,0.72,0.87,5,223,5,0,1,0,sales,low
emp_438,0.43,0.53,2,160,3,0,1,0,support,low
emp_13659,0.52,0.52,4,168,3,0,0,0,product_mng,medium
emp_5270,0.86,0.58,4,220,5,0,0,0,technical,low
emp_1862,0.11,0.92,6,269,4,0,1,0,accounting,medium
emp_10442,0.21,0.69,3,144,6,1,0,0,IT,low
emp_12642,0.74,0.97,4,228,5,0,1,0,hr,low
emp_2707,0.43,0.68,3,197,2,0,0,0,technical,low
emp_12671,0.11,0.95,6,245,4,0,1,0,management,low
emp_5326,0.79,0.54,4,244,3,0,0,0,management,high
emp_6958,0.96,0.37,3,111,2,0,0,0,sales,high
emp_11527,0.47,0.76,6,174,10,0,0,0,IT,medium
emp_13760,0.65,0.94,4,184,7,0,0,0,sales,medium
emp_8853,0.99,0.7,4,190,4,1,0,0,RandD,medium
emp_9125,0.28,0.46,5,277,6,0,0,0,technical,medium
emp_4012,0.8,0.79,3,217,3,0,0,0,technical,low
emp_13425,0.93,0.95,5,176,6,0,0,1,accounting,medium
emp_535,0.75,0.85,5,240,6,1,1,0,marketing,medium
emp_11266,0.18,0.75,3,142,2,0,0,0,product_mng,low
emp_586,0.4,0.51,2,139,3,0,1,0,support,low
emp_10613,0.6,0.6,3,242,3,0,0,0,technical,medium
